href,label,jobTitle,companyName,companyLocation,salary-snippet,ialbl,job-snippet,date,shelfItem,job-snippet 2,job-snippet 3
https://pk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C7iAq1bR_ftiJPdm4kkyrlVFIKv0n6zQf7rlPFVpE3a80-jurPK6Vk2NLiEqUIBo4Wqq2QAO45v71ucQfjMTFaSs3x2a5mT92JTulZg7-_F4Uk1_UxOhpgro5_weobxh6BpoVB8uxYuwKTZsI72Um7w-omBPJnAJiYWZImPFtwUr_AfAjl7kTcUe8Qq6-9VMhZkZ7BNgmhVJ6br0kESZ3_JaMcxxmjEanhda17ra5WdV2WSa3d19gzU65VS4CGv_Y80ENjCnTs3y_mtlkXUOgcobmCH4M9pmI5xQxgQybNPO6ApQ687q5A2QnsOmZjoAV-1tcx30Y6I2hJuO-IrDGa-kuaj8rKAIAU8MHQBxNUaJitadZPWH1P6jAKBu461OcxCQdb-GbctVKQApUPh7G4tHyFdgv4U_vhMWegzADqNbOOjswgNyH2L9EN27s2GnBTWohNr-8GnlVSGIhzlcp-&p=0&fvj=1&vjs=3,,Call Centre Agent,Enigma Communications Pvt. Ltd,Lahore,"Rs 18,000 - Rs 50,000 a month",Easily apply,Candidates should be mentioned the Shift when they apply.,10 days ago,,Candidates with relevant experience are preferred.,"MS Word, Excellent English Communication Skills,."
https://pk.indeed.com/rc/clk?jk=79622da597edb1bb&fccid=5f990fba6bfba7ae&vjs=3,,Team Member - Branch Audit,,Pakistan,,,To conduct field audits/desktop reviews /investigation of cases /vetting of write off cases /audit tracking for improvement in internal control environment of…,30+ days ago,,,
https://pk.indeed.com/company/Tasteland/jobs/Area-Sales-Manager-7049c0a167072b0d?fccid=fbe01837cb62028a&vjs=3,new,Area Sales Manager,Tasteland,Lahore,"Rs 45,000 - Rs 90,000 a month",Easily apply,Develop a close relationship with all distributors to grow business and expand business dimensions.,3 days ago,Responsive employer,Area visit with your concern TSO/ TSM.,
https://pk.indeed.com/company/Anekor-Pakistan/jobs/Data-Entry-Operator-49a6ef330b5c1d32?fccid=eb0f1f9cde1bff8d&vjs=3,,Data Entry operator,Anekor Pakistan,Karachi,"Rs 27,000 a month",Easily apply,Basic command on MS office.,19 days ago,Responsive employer,#Data #Entry #dataentry #vacancy #HR #jobsearch #DataEntryOperator #computeroperator.,"Job Types: Full-time, Contract."
https://pk.indeed.com/company/superpower/jobs/Human-Resource-Assistant-d4484f1bd23eaec6?fccid=d1619e904bcbcf18&vjs=3,,HR Assistant,superpower,Hub,,Easily apply,A well reputed automobile company have a vacancy of HR Assistant. Job Type: Full…,18 days ago,Responsive employer,,
https://pk.indeed.com/company/Al-Nasser/jobs/Assistant-Warehouse-Manager-8969487daddcd010?fccid=70a6ad22b0ac2599&vjs=3,,Assistant Warehouse Manager,Al Nasser,Lahore,"Rs 40,000 a month",Easily apply,"Achieve high levels of customer satisfaction through excellence in receiving, identifying, dispatching and assuring quality of goods.",21 days ago,Responsive employer,,
https://pk.indeed.com/rc/clk?jk=eec2b9190adb3254&fccid=212d266bb52619f8&vjs=3,,Production Officer,,Pakistan,,,"Responsible to supervise formulation, filling & packaging activities as per plan.",30+ days ago,,To prepare and update Bill of Material for all product & packs.,
https://pk.indeed.com/company/Body-Brics/jobs/Assistant-Sttore-Manager-8dc344051fa00112?fccid=441bdb297c463c84&vjs=3,new,Assistant Sttore Manager,Body Brics,Lahore,"Rs 20,000 - Rs 25,000 a month",Easily apply,"We are looking to hire an Assistant Store Manager for our sportswear brand - Body Brics in Lahore, responsible for managing sales operations, asset protection,…",Today,,,
https://pk.indeed.com/company/Communication-BPO/jobs/Available-Fresher-Student-b02bb98460af6b2f?fccid=9031b5dc6b58fbac&vjs=3,,Job available for fresher students,Communication BPO,Lahore,"Rs 25,000 - Rs 35,000 a month",Easily apply,Fix salary + Commission/bouns.,30 days ago,Responsive employer,Morning / Evening / Night shifts are available.,Its a Inbound / outbound call center just providing a services to customers on…
https://pk.indeed.com/company/Al-Shaheer-Foods/jobs/Assistant-Manager-Cold-Store-Warehouse-2d33342fae7a2928?fccid=e851ccc159f4e224&vjs=3,,Assistant Manager Cold store Warehouse(Frozen industry backg...,Al Shaheer Foods,Lahore,"Rs 50,000 - Rs 80,000 a month",Easily apply,Have experience of warehousing incharge in cold store and dry store.,30+ days ago,Responsive employer,Implementation of fifo and lifo.,Cold chain: 5 years (Preferred).
https://pk.indeed.com/company/PAC-Group-of-Colleges/jobs/Admission-Officer-2e2ce4c2d3bf2ba2?fccid=9bddc7b65d21c56a&vjs=3,,Admission Officers (Fresh Graduates),PAC Group of Colleges,Lahore,"Rs 20,000 - Rs 25,000 a month",Easily apply,Fresh candidates* having Business Graduate/Masters degree are encouraged to apply.,24 days ago,,Long term career aspirant will be preferred.,
https://pk.indeed.com/company/The-Fit-Day-Club/jobs/Assistant-Restaurant-Manager-b35c930b12b9bc63?fccid=e3e0f2bad17f96f0&vjs=3,,Assistant Restaurant Manager,The Fit Day Club,Islamabad,"Rs 70,000 a month",Easily apply,Assisting Restaurant Manager in operations.,30+ days ago,Responsive employer,Introduce new dishes with the time frame to attract customers.,Training and development of restaurant team.
https://pk.indeed.com/company/MentorsGroup-International/jobs/Cordinator-Manager-8430a703637ee691?fccid=5c924c1203d09a05&vjs=3,,Cordinator/Manager,MentorsGroup International,Lahore,"Rs 50,000 - Rs 80,000 a month",Easily apply,Mentors Group is hiring managers in Lahore to coordinate with the office in Tashkent Uzbekistan for study abroad and admission in universities.,11 days ago,,,
https://pk.indeed.com/company/Hypertext-Solutions-Private-Limited/jobs/Office-Manager-5b1a03ed835ac1c8?fccid=7f112f42e73d921b&vjs=3,new,Office Manager,Hypertext Solutions Private Limited,Islamabad,"Rs 25,000 a month",Easily apply,Taking care of basic facilitation for the employees.,Just posted,,Monitoring the office environment and working to improve.,Working on the office policies.
https://pk.indeed.com/company/Zain-Furnishing/jobs/Email-Chat-Support-Analyst-ff167d6b7109b8ec?fccid=0ece06912a208d58&vjs=3,,Email & Chat Support Analysts,Zain Furnishing,Lahore,"Rs 25,000 - Rs 30,000 a month",Easily apply,Email & Chat Support Analysts required in order to respond back to Client enquiries.,9 days ago,,Very easy and stress free role.,
https://pk.indeed.com/rc/clk?jk=2273e1bc63b7eb3c&fccid=212d266bb52619f8&vjs=3,,Administration Officer,,Pakistan,,,"Analyze Attendance, Over Time, Leave data and produce reports.",30+ days ago,,"Developing, reviewing, and improving administrative systems, policies, and procedures.",
https://pk.indeed.com/company/Retail-Departmental-Store/jobs/Part-Timer-Pmto-0bd3f457b5b6d645?fccid=fc331557cd23eab4&vjs=3,,Part Timers 7 pmto 10pm,Retail Departmental Store,Karachi,Rs 100 an hour,Easily apply,"Part Timers required for Sales, Support, Packing and Stocking Job at Departmental Store.",18 days ago,Responsive employer,Timing is flexible from 6 to 10 hours.,Students are welcome to join.
https://pk.indeed.com/company/HRSG/jobs/Matric-Pass-Parson-Requird-Office-Work-Male-Female-5ee53ffd19ab8a3b?fccid=7ee7dfbd109f1eb3&vjs=3,,MATRIC PASS PARSON REQUIRD FOR OFFICE WORK MALE AND FEMALES,,Rawalpindi,"Rs 20,000 - Rs 25,000 a month",Easily apply,Our company is looking for an office Staff to be responsible for handling clerical tasks in our office.,13 days ago,,You will be handling incoming phone calls and other…,
https://pk.indeed.com/company/She-Means-Work/jobs/Admin-Manager-2db5fc92e7d20cd2?fccid=3ac304ea6d578836&vjs=3,,Admin Manager,She Means Work,Lahore,"Rs 60,000 - Rs 70,000 a month",Easily apply,Supervising day-to-day operations of the administrative department and staff members.,13 days ago,,"Hiring, training, and evaluating employees, taking corrective action when…",
https://pk.indeed.com/company/The-Fit-Day-Club/jobs/Receptionist-0f6b0af7e7dab4cd?fccid=e3e0f2bad17f96f0&vjs=3,,Receptionist,The Fit Day Club,Islamabad,"Rs 35,000 a month",Easily apply,Welcome and greet guests and inform guests of hotel rates and services.,30+ days ago,Responsive employer,Make and confirm reservations for guests.,Register and check guests in.
https://pk.indeed.com/company/Afir-Technologies/jobs/Fresher-Call-Center-5f42ae331736a7cd?fccid=e9a5a43f80bcd3b9&vjs=3,new,Freshers Required for Call Center,Afir Technologies,Lahore,"Rs 30,000 - Rs 50,000 a month",Easily apply,The candidate must have basic knowledge of Negotiation & Selling Skills.,Today,,Candidates should have good English Communication and Convincing Skills.,
https://pk.indeed.com/company/Samina-Enterprises/jobs/Office-Worker-b68cccd566ef8be8?fccid=6415bd8891ad4213&vjs=3,,Office Worker ( fresh/experience),Samina Enterprises,Rawalpindi,"Rs 28,000 - Rs 42,000 a month",Easily apply,"They must have strong communication, management and IT skills.",15 days ago,,"Job Types: Full-time, Part-time, Internship, Commission.",
https://pk.indeed.com/company/MWM-Studioz/jobs/Data-Entry-Operator-5bac86ac9bb7d39d?fccid=26394e24c6f03d61&vjs=3,,Data Entry Operator,MWM Studioz,Karachi,"Rs 30,000 - Rs 35,000 a month",Easily apply,"As a Data Entry Operator, you will be responsible for managing data and keeping it organized.",30+ days ago,Responsive employer,"Learn from Training on Facebook Ads, Google Ads And Web…",
https://pk.indeed.com/company/Pirbadai-land/jobs/Fresh-Graduate-Office-Work-231444d0092defc9?fccid=2ae3f9a4977220ca&vjs=3,,FRESH GRADUATE REQUIRED FOR OFFICE WORK,Pirbadai land,Islamabad,"Rs 25,000 - Rs 35,000 a month",Easily apply,Our company is looking for an Office staff to be responsible for our office work.,30+ days ago,,"You will be handling incoming phone calls and other communications, greeting…",
https://pk.indeed.com/rc/clk?jk=b29694df3747a034&fccid=c6b56e9fb9a46421&vjs=3,,Phone Banking Officer,,Islamabad,,,Be updated with KMBL’s Products and standard operation procedures at all times.,11 days ago,,Ensure highest levels of customer services are provided to KMBL customers.,
https://pk.indeed.com/company/Indoor-Theme-Park-(Islamabad)/jobs/Operation-Manager-943f0076cdcbc858?fccid=e3dcdddaec920290&vjs=3,,Operations Manager,Indoor Theme Park (Islamabad),Islamabad,"Rs 80,000 - Rs 140,000 a month",Easily apply,"Establish and maintain business standards for accuracy, productivity and reliability.",30+ days ago,Responsive employer,Manage the daily functions of the business.,
https://pk.indeed.com/company/HONDA-RING-ROAD/jobs/Customer-Relation-Executive-844491a4b9ff25ca?fccid=eb5630ba8ff7496c&vjs=3,new,Customer Relations Executive,HONDA RING ROAD,Lahore,,Easily apply,Graduate with 2 years experience of customer handling.,1 day ago,Responsive employer,,
https://pk.indeed.com/company/Fun-City/jobs/Administration-Officer-a552852dcdff5012?fccid=b0c8f9c260c1df63&vjs=3,,Administration Officer,,Islamabad,"Rs 32,000 - Rs 42,000 a month",Easily apply,Managing daily administrative operational tasks.,16 days ago,,"Carrying out all type of purchasing, delivery and coordination with mall management regarding permits of…",
https://pk.indeed.com/rc/clk?jk=eb714927f83b5f08&fccid=0a8adc92adb8cdc0&vjs=3,,Content Writer,Click Jobs,Pakistan,,,"Candidates will be required to produce high-quality content for articles, blogs, eBooks, courses, research reports, product reviews/descriptions, etc.",30+ days ago,,,
https://pk.indeed.com/company/Angels-International-College-Pvt-Ltd/jobs/Store-Incharge-974e5e593a740903?fccid=be18e5cfe3cf8af3&vjs=3,,Store Incharge,Angels International College Pvt Ltd,Faisalabad,"Rs 25,000 - Rs 30,000 a month",Easily apply,Relevant experience of at least two years in the store department.,30+ days ago,Responsive employer,"Job Types: Full-time, Contract.",Social distancing guidelines in place.
https://pk.indeed.com/company/HB-Media-Pvt-Ltd/jobs/Admin-Operation-Manager-b5fb487537ed60cb?fccid=aef22e14b39137ba&vjs=3,,Admin & Operations Manager,HB Media Pvt Ltd,Islamabad,"Rs 50,000 - Rs 60,000 a month",Easily apply,Responsible for all maintenance work.,26 days ago,Responsive employer,Responsible for smooth operations of the bureau.,Perform Liaising for the company.
https://pk.indeed.com/company/OTC/jobs/Procurement-Officer-2e59b4bb41b1dbc0?fccid=d8f4fc0c2766150e&vjs=3,new,Procurement Officer,OTC,Lahore,"Rs 27,000 - Rs 30,000 a month",Easily apply,Create and maintain good relationships with vendors/suppliers.,1 day ago,Responsive employer,The layout of text and must have a good working knowledge of Microsoft Office and ERP.,
https://pk.indeed.com/company/Pink-Ribbon-Pakistan/jobs/Management-Trainee-Officer-180de3dac69f1dab?fccid=d392d2c76245e139&vjs=3,,Management Trainee Officer,Pink Ribbon Pakistan,Lahore,,Easily apply,Fresh to 1 Year Experience.,14 days ago,,,
https://pk.indeed.com/rc/clk?jk=09df62c6aa46b521&fccid=485eec79cceca3b1&vjs=3,new,National Admin/Finance Officer,United Nations Pakistan,Pakistan,,,"Under the general supervision of the Chief of Mission (CoM), and overall supervision of the Programme Manager/Chief of Party and the direct supervision of the…",Just posted,,,
https://pk.indeed.com/company/Kamal-Laboratories/jobs/Product-Promotion-Officer-ddcfe6d2db5f9d60?fccid=6a4893e60048d583&vjs=3,new,Product Promotion Officer (Pharmaceutical),Kamal Laboratories,Multan,"Rs 25,000 - Rs 32,000 a month",Easily apply,To achieve or exceed quarterly/annual targets.,Just posted,,To establish and maintain professional relationships with opinion leaders of all the sectors of health care.,
https://pk.indeed.com/rc/clk?jk=d1ee7f220e9637ed&fccid=212d266bb52619f8&vjs=3,,Replenishment Officer,,Pakistan,,,The main responsibility of Replenishment Officer is to manage packaging material replenishments from multiple suppliers & vendors.,30+ days ago,,,
https://pk.indeed.com/company/Leverify/jobs/Amazon-Product-Research-Officer-54154aa893b48420?fccid=ff413f6671d805c9&vjs=3,,Amazon Product Research Officer,Leverify,Islamabad,,Easily apply,Fresh Graduates will be preferred.,28 days ago,Responsive employer,"Job Types: Full-time, Contract.",
https://pk.indeed.com/company/Estate-Adz/jobs/Human-Resource-Executive-8e396a594bed422f?fccid=544b4a26e4d8e555&vjs=3,,Human resource executive,Estate Adz,Rawalpindi,"Rs 35,000 - Rs 55,000 a month",Easily apply,"Additional HR executive responsibilities include directing and overseeing the hiring, training and the dismissal process and administering and monitoring…",19 days ago,,,
https://pk.indeed.com/company/Ilmi-Testing-Service/jobs/Data-Entry-Operator-dd19ef01d617abb9?fccid=9e33ba319efa746c&vjs=3,,Data Entry Operator,Ilmi Testing Service,Islamabad,"Rs 18,000 a month",Easily apply,Should have 2 years experience as Data Entry operator.,19 days ago,Responsive employer,,
https://pk.indeed.com/rc/clk?jk=e4341e059b0f600b&fccid=9c3bd57d3572f91b&vjs=3,,Management Trainee Officer (MTO) at Sigma Distributors,Sigma Distributors,Lahore,,,The ideal candidate must have; Qualification: MBA (Preferably in Marketing) Experience: 6 months - 1 year in FMCG sector (candidates having internships…,30+ days ago,,,
https://pk.indeed.com/company/Prestige-International/jobs/Management-Trainee-Officer-bbd6ad1c6e652c1a?fccid=ac6786c0e9470d34&vjs=3,,Management Trainee Officer,Prestige International,Islamabad,"Rs 30,000 - Rs 40,000 a month",Easily apply,"Prestige International *is inducting fresh graduates, 50% females, across various functions through the Management Trainee Officers Program.",30+ days ago,Responsive employer,,
https://pk.indeed.com/company/HRSG/jobs/Distribution-Manager-adc321ddf792ba63?fccid=7ee7dfbd109f1eb3&vjs=3,,Distribution Manager,,Islamabad,"Rs 80,000 - Rs 125,000 a month",Easily apply,Your role as a distribution manager is to organise the storage and distribution of goods.,26 days ago,,You'll ensure that the right products are delivered to the right…,
https://pk.indeed.com/company/MASHAALLAH-GROUP-PVT-LTD/jobs/Customer-Care-Manager-201c6ba955eba04c?fccid=2ddbde36f255584f&vjs=3,,Customer Care Manager,MASHAALLAH GROUP PVT LTD,Lahore,"Rs 60,000 a month",Easily apply,Ü *After sale Dealer complaint reports.,30+ days ago,Responsive employer,"*Providing timely, knowledgeable and quality repairs of customers’ appliances*.",
https://pk.indeed.com/company/Muller-&-Phipps-Express-Logistics-Pvt.-Ltd/jobs/Assistant-Manager-Operation-11fc5e483cba2ede?fccid=24270bc4fb2935ea&vjs=3,,Assistant Manager Operations - International,Muller & Phipps Express Logistics Pvt. Ltd,Islamabad,"Rs 45,000 - Rs 55,000 a month",Easily apply,International shipment arrival processing and sorting.,30+ days ago,Responsive employer,"Documentation check (CNIC/NTN, DGR/NON DGR, commercial/proforma invoice, undertaking with thumb…",
https://pk.indeed.com/company/Arz-Marketing/jobs/Indoor-Internee-c3273714ad1468fc?fccid=eb6dd6aea2192fe9&vjs=3,,indoor Internee required(M/F),Arz Marketing,Islamabad,"Rs 25,000 - Rs 45,000 a month",Easily apply,Publish and update job ads on careers pages.,30 days ago,,Screen resumes and application forms.,Schedule and confirm interviews with candidates.
https://pk.indeed.com/rc/clk?jk=d4ea21ffc64ed85f&fccid=9ac5fd173cf7cf28&vjs=3,,Data Entry Operator,Mbin Pk,Sialkot,,,We are looking for a Data Entry Operator who can either work for us.,30+ days ago,,The Candidate will be responsible for different types of Tasks.,
https://pk.indeed.com/company/Perks-HR-Pvt.-Ltd./jobs/Human-Resource-Intern-f6b373f041f10189?fccid=463894a38586224f&vjs=3,new,HR Intern,Perks HR Pvt. Ltd.,Lahore,,Easily apply,"Update our internal databases with new employee information, including contact details and employment forms.",Just posted,Responsive employer,Schedule and confirm interviews with candidates.,
https://pk.indeed.com/company/Upgenics-International/jobs/Human-Resource-Intern-f6de726eeb8c89ea?fccid=2f33ec3c34580d8f&vjs=3,new,HR Intern,,Lahore,"Rs 10,000 - Rs 25,000 a month",Easily apply,Coordinates and administers People & Culture activities.,Today,Responsive employer,"Organize, compile, update staff personnel file records and documentation.",
https://pk.indeed.com/company/STAR-Marketing/jobs/Need-Matric-Student-Team-Leader-8b3a475623238910?fccid=af1552ac25d0f918&vjs=3,,Need Matric students as a team Leader,,Rawalpindi,"Rs 20,000 - Rs 35,000 a month",Easily apply,"Job Types: Full-time, Part-time.",18 days ago,Responsive employer,,
https://pk.indeed.com/rc/clk?jk=440310acd4e70e9e&fccid=5f990fba6bfba7ae&vjs=3,new,Quality Assurance Engineer,,Pakistan,,,"The Quality Assurance Engineer will be responsible for ensuring quality of project arti-facts including documents, source code, software according to defined…",2 days ago,,,
